291, 2.38183
292, 2.42026
293, 2.4611
294, 2.50336
295, 2.54708
296, 2.59268
297, 2.64083
298, 2.68675
299, 2.73318
300, 2.78067
301, 2.82952
302, 2.87882
303, 2.93
304, 2.98132
305, 3.03529
306, 3.09034
307, 3.14042
308, 3.19561
309, 3.25205
310, 3.3138
311, 3.37974
312, 3.4381
313, 3.50931
314, 3.57857
315, 3.65475
316, 3.73697
317, 3.82411
318, 3.90489
319, 3.99689
320, 4.09198
321, 4.19363
322, 4.29859
323, 4.39883
324, 4.51774
325, 4.63546
326, 4.7652
327, 4.90032
328, 5.04346
329, 5.19721
330, 5.35577
331, 5.53176
332, 5.70997
333, 5.90524
334, 6.11117
335, 6.32831
336, 6.56294
337, 6.80474
338, 7.06085
339, 7.321
340, 7.6084
341, 7.93001
342, 8.29267
343, 8.69882
344, 9.15134
345, 9.63924
346, 10.1706
347, 10.7458
348, 11.3667
349, 12.0283
350, 12.7349
351, 13.4857
352, 14.3429
353, 15.2039
354, 16.0226
355, 17.0531
356, 17.9287
357, 19.0985
358, 20.2003
359, 21.4585
360, 22.8376
361, 23.6114
362, 24.8143
363, 25.9738
364, 27.3233
365, 28.4131
366, 23.2189
367, 33.9657
