1, 2.35425
2, 2.38508
3, 2.43613
4, 2.5043
5, 2.5874
6, 2.68545
7, 2.78931
8, 2.9043
9, 3.02674
10, 3.15442
11, 3.28686
12, 3.42253
13, 3.56091
14, 3.70041
15, 3.84103
16, 3.98197
17, 4.12045
18, 4.25975
19, 4.40576
20, 4.5583
21, 4.7162
22, 4.87985
23, 5.05119
24, 5.22906
25, 5.41422
26, 5.60666
27, 5.8044
28, 6.00932
29, 6.22322
30, 6.44523
31, 6.67366
32, 6.90992
33, 7.15576
34, 7.40963
35, 7.67308
36, 7.94411
37, 8.22591
38, 8.5173
39, 8.81916
40, 9.12886
41, 9.45134
42, 9.78389
43, 10.1288
44, 10.4821
45, 10.8503
46, 11.2317
47, 11.6266
48, 12.0324
49, 12.4534
50, 12.89
51, 13.341
52, 13.8088
53, 14.2934
54, 14.7958
55, 15.3081
56, 15.8457
57, 16.4033
58, 16.9816
59, 17.5816
60, 18.1947
61, 18.8461
62, 19.5774
63, 20.2287
64, 20.9745
65, 21.7666
66, 22.6427
67, 23.6259
68, 25.2121
69, 37.2698
