291, 2.61007
292, 2.64767
293, 2.68771
294, 2.73251
295, 2.77506
296, 2.84171
297, 2.87912
298, 2.90929
299, 2.95616
300, 2.99876
301, 3.0456
302, 3.09227
303, 3.14035
304, 3.1899
305, 3.23996
306, 3.28945
307, 3.34026
308, 3.39035
309, 3.44182
310, 3.4988
311, 3.55912
312, 3.61727
313, 3.68125
314, 3.74998
315, 3.81943
316, 3.89213
317, 3.9697
318, 4.05251
319, 4.1339
320, 4.2261
321, 4.31525
322, 4.41511
323, 4.52155
324, 4.63355
325, 4.74999
326, 4.87889
327, 5.00287
328, 5.14055
329, 5.29335
330, 5.45665
331, 5.63288
332, 5.82081
333, 6.035
334, 6.22621
335, 6.4425
336, 6.67136
337, 6.89578
338, 7.13924
339, 7.39036
340, 7.65189
341, 7.94031
342, 8.2849
343, 8.60236
344, 8.99056
345, 9.43649
346, 9.88216
347, 10.3912
348, 10.9731
349, 11.6297
350, 12.3725
351, 12.7712
352, 13.4542
353, 14.2566
354, 14.9348
355, 15.8829
356, 16.6621
357, 17.3223
358, 18.2492
359, 19.2663
360, 20.0198
361, 21.0318
362, 21.9523
363, 22.9689
364, 24.0326
365, 25.0477
366, 26.1557
367, 27.313
368, 28.5065
369, 29.8243
370, 31.0769
