437, 2.61993
438, 2.67365
439, 3.36638
440, 2.83733
441, 2.96335
442, 3.08023
443, 3.23819
444, 3.41974
445, 3.6282
446, 3.85797
447, 4.10431
448, 4.37812
449, 4.65726
450, 4.9549
451, 5.27446
452, 5.60428
453, 5.93293
454, 6.36152
455, 4.56959
456, 7.16228
457, 7.65196
458, 8.2412
459, 8.91562
460, 9.6136
461, 10.29
462, 11.2359
463, 12.1045
464, 13.0757
465, 14.0788
466, 14.7854
467, 15.9584
468, 16.9485
469, 18.1991
470, 19.499
471, 20.8758
472, 22.3315
473, 23.8559
474, 25.321
475, 27.0822
476, 29.2452
477, 31.5776
