1, 2.7287
2, 2.72774
3, 2.77046
4, 2.84741
5, 2.93499
6, 3.04013
7, 3.15456
8, 3.24065
9, 3.36902
10, 3.50257
11, 3.63128
12, 3.75266
13, 3.89497
14, 3.9984
15, 4.1412
16, 4.28425
17, 4.42686
18, 4.56959
19, 4.71869
20, 4.87364
21, 5.03089
22, 5.19838
23, 5.37188
24, 5.5526
25, 5.7405
26, 5.93553
27, 6.13269
28, 6.34144
29, 6.55655
30, 6.78038
31, 7.01249
32, 7.25099
33, 7.49939
34, 7.75604
35, 8.02228
36, 8.29805
37, 8.58356
38, 8.87231
39, 9.17685
40, 9.49207
41, 9.81795
42, 10.1495
43, 10.4968
44, 10.8549
45, 11.2257
46, 11.6097
47, 12.0072
48, 12.4166
49, 12.842
50, 13.2795
51, 13.7336
52, 14.2043
53, 14.6923
54, 15.1956
55, 15.7221
56, 16.2629
57, 16.8342
58, 17.4224
59, 18.0491
60, 18.7076
61, 19.3765
62, 20.095
63, 20.8577
64, 21.6811
65, 22.5759
66, 23.4924
67, 25.4684
68, 27.7538
69, 30.1612
