1, 0.999959, 0.999908, 0.999817, 0.999686, 0.999536, 0.999368, 0.999182, 0.998993, 0.998784, 0.998617, 0.998456, 0.998368, 0.998273, 0.998327, 0.998404, 0.998722, 0.998957, 0.999287, 0.999131
0, 0.00329029, -0.00297794, -0.00604985, -0.00923442, -0.0109158, -0.0123402, -0.0133676, -0.0141339, -0.0152257, -0.0157822, -0.0157394, -0.014858, -0.0144808, -0.0130069, -0.011785, -0.0081702, -0.00492432, 0.00224041, 0
0, -0.00614833, -0.00469476, -0.00232215, -0.000548613, 0.000811444, 0.0017046, 0.00221599, 0.00246788, 0.00203589, 0.00162702, 0.000763922, 0.000200829, -0.00128051, -0.00214242, -0.003998, -0.00414023, -0.00538759, -0.00217429, 0
0, 0.00585228, 0.0123486, 0.0180191, 0.0233041, 0.0284139, 0.0332839, 0.0381145, 0.042508, 0.0468527, 0.0501288, 0.0532716, 0.0551455, 0.0569236, 0.0563056, 0.0550812, 0.049708, 0.0450683, 0.0376173, 0.0416838
0, 0.0101534, 0.0203702, 0.0302105, 0.0396635, 0.0487562, 0.0575418, 0.0660733, 0.0743741, 0.0825247, 0.0905539, 0.098669, 0.106741, 0.114884, 0.123028, 0.131364, 0.139755, 0.148564, 0.15758, 0.167462
0, 0.00427902, 0.00767692, 0.0109117, 0.0136492, 0.0160034, 0.0178957, 0.019355, 0.0203724, 0.0209434, 0.0211904, 0.0213091, 0.0211016, 0.0204377, 0.0193613, 0.0178354, 0.0159889, 0.0136759, 0.0110996, 0.00698654
1.08976, 1.09113, 1.09127, 1.09109, 1.09098, 1.09081, 1.09062, 1.09039, 1.09009, 1.08978, 1.08921, 1.08869, 1.08787, 1.08709, 1.08613, 1.08522, 1.08402, 1.0829, 1.082, 1.08343
-0.0320422, -0.0409965, -0.0307919, -0.0268962, -0.0222706, -0.0202576, -0.0183177, -0.0167538, -0.0153407, -0.0128637, -0.0112847, -0.0107976, -0.0118364, -0.0114677, -0.0131577, -0.0139854, -0.0196689, -0.024063, -0.0363018, -0.0272249
0.0272249, 0.0154719, 0.0240044, 0.0239567, 0.0251912, 0.0238832, 0.0230557, 0.0221883, 0.0215272, 0.0225615, 0.022343, 0.019714, 0.0156124, 0.0150241, 0.0132582, 0.0159713, 0.0137698, 0.0180848, 0.0103824, 0.0320422
0.0502042, 0.0390809, 0.0260226, 0.0145937, 0.00396441, -0.00629358, -0.0160569, -0.0257325, -0.0345316, -0.0432081, -0.0497581, -0.056024, -0.0597718, -0.0632985, -0.0620602, -0.0595749, -0.048841, -0.0395435, -0.0248613, -0.0333304
-0.024771, 0.00259421, 0.0101473, 0.0102935, 0.0121964, 0.0131463, 0.0163631, 0.0186704, 0.0227606, 0.0244816, 0.0268096, 0.0212405, 0.0177791, 0.00531752, -8.37974e-05, -0.0246348, -0.0338956, -0.0812515, -0.0932194, -0.157264
0.447183, 0.425443, 0.428442, 0.431175, 0.432667, 0.432288, 0.430889, 0.428592, 0.42578, 0.422005, 0.41837, 0.413021, 0.408028, 0.401438, 0.395066, 0.386494, 0.379015, 0.369114, 0.363405, 0.358268
0.358268, 0.373896, 0.395783, 0.424562, 0.449686, 0.477478, 0.504397, 0.531503, 0.560073, 0.584116, 0.606522, 0.603141, 0.598559, 0.584097, 0.574249, 0.553289, 0.540156, 0.510317, 0.495237, 0.447183
-0.696346, -0.698759, -0.716512, -0.729481, -0.741888, -0.751867, -0.761313, -0.770142, -0.778771, -0.788022, -0.797709, -0.806343, -0.815017, -0.824515, -0.83306, -0.842119, -0.848377, -0.85499, -0.852638, -0.850874
-0.849419, -0.917075, -0.955031, -0.996447, -1.02998, -1.06628, -1.09951, -1.13118, -1.16202, -1.18319, -1.1941, -1.15721, -1.11184, -1.05319, -0.999922, -0.936913, -0.884155, -0.818944, -0.773074, -0.705517
0.917815, 0.920254, 0.938193, 0.95129, 0.963813, 0.973881, 0.98341, 0.992312, 1.00101, 1.01034, 1.0201, 1.02879, 1.03753, 1.04709, 1.0557, 1.06482, 1.07111, 1.07777, 1.0754, 1.07363
1.07216, 1.1402, 1.17833, 1.21992, 1.25358, 1.29, 1.32333, 1.35509, 1.38601, 1.40722, 1.41815, 1.38118, 1.33569, 1.27687, 1.22341, 1.16013, 1.1071, 1.04149, 0.995269, 0.927084
-1.57828, -1.56916, -1.56972, -1.56808, -1.56634, -1.56357, -1.56069, -1.55768, -1.55463, -1.55194, -1.5493, -1.54588, -1.54223, -1.53873, -1.5342, -1.52937, -1.52222, -1.5148, -1.50271, -1.49315
-1.4916, -1.53048, -1.55613, -1.58196, -1.60563, -1.63015, -1.65423, -1.67736, -1.70136, -1.72035, -1.73646, -1.73076, -1.72345, -1.70633, -1.69556, -1.6713, -1.65939, -1.62383, -1.61621, -1.57491
0.0717365, -0.0839774, -0.593572, -0.238795, -0.260758, -0.128542, -0.126234, -0.0745451, -0.0905308, -0.0847473, -0.0261977, 0.0634111, 0.0570443, 0.0981812, 0.1144, 0.257113, 0.273088, 0.637073, 0.139658, 0.13512
-0.937762, -0.165984, 0.25973, 0.19081, 0.146887, 0.109383, 0.0640046, 0.0453588, -0.0116269, -0.0380414, -0.0627651, -0.0519968, -0.0987187, -0.0983463, -0.141565, -0.0688761, -0.1014, 0.158629, 0.142043, 0.874127
0.536702, 0.597402, 0.586236, 0.507633, 0.494227, 0.470064, 0.464536, 0.434686, 0.425149, 0.360357, 0.310967, 0.234214, 0.190308, 0.053276, -0.0591538, -0.336434, -0.45877, -0.685522, -0.220548, 0.593226
0.477267, 0.486608, 0.478616, 0.457555, 0.440308, 0.424048, 0.411113, 0.399219, 0.390562, 0.382908, 0.383294, 0.384644, 0.384861, 0.38625, 0.391383, 0.396157, 0.408137, 0.421286, 0.447627, 0.480058
0.190307, 0.187797, 0.153249, 0.144491, 0.119894, 0.101499, 0.0792576, 0.0590613, 0.0374206, 0.0176094, 0.00869125, -0.000209822, -0.0206061, -0.041361, -0.0622779, -0.0797151, -0.100439, -0.109512, -0.160308, -0.200499
0.132076, 0.021724, -0.00457396, -0.00786167, -0.00599048, -0.00883796, -0.00925573, -0.0132036, -0.0129379, -0.0219519, -0.0257705, -0.0316025, -0.0384791, -0.0412994, -0.0438745, -0.0506446, -0.0547866, -0.059237, 0.00312747, 0.12519
-0.152853, -0.0396705, 0.479434, 0.136961, 0.184657, 0.0715139, 0.0922388, 0.0588159, 0.0970796, 0.106647, 0.0547975, -0.0315851, -0.00691064, -0.0362111, -0.0362864, -0.178149, -0.17727, -0.550871, 0.0127115, 0.0608446
-0.096893, -0.18823, 0.363501, -0.056773, 0.0308758, -0.0765204, -0.0288475, -0.050477, 0.0147239, 0.0423645, -0.0643042, -0.196073, -0.103452, -0.0674502, 0.0522202, -0.0248442, 0.144756, -0.27322, 0.483211, 0.368823
-0.501723, -0.586257, -0.596982, -0.512308, -0.497853, -0.472399, -0.465583, -0.435579, -0.424147, -0.358881, -0.308834, -0.232796, -0.187633, -0.0510988, 0.06239, 0.338129, 0.461006, 0.684069, 0.210101, -0.625694
2.37632, 0.618562, 0.113125, 0.0287469, 0.0689054, 0.0994121, 0.130241, 0.16371, 0.130441, 0.138565, -0.102331, -0.192324, -0.427297, -0.340241, -0.800737, -0.654424, -1.49928, -1.26242, -2.08997, -0.966964
-1.43726, -0.376335, 0.280018, 0.0719914, 0.0340427, -0.0493417, -0.0898091, -0.118602, -0.16321, -0.168419, -0.216988, -0.245317, -0.275421, -0.302887, -0.361981, -0.375324, -0.430264, -0.371257, -0.320219, 0.114524
0.180913, 0.980522, 1.23761, 1.30203, 1.22852, 1.32872, 1.25093, 1.36583, 1.22204, 1.23981, 0.439931, -0.28077, -0.464568, -0.562063, -0.766268, -0.748789, -1.11125, -0.92507, -1.58629, -1.7554
-0.0694093, -0.495283, -0.827336, -0.562028, -0.544831, -0.446713, -0.437394, -0.407592, -0.420119, -0.459941, -0.438626, -0.396472, -0.442234, -0.423721, -0.434085, -0.347979, -0.357916, -0.0526358, -0.042381, 0.819613
-3.28238, -2.49977, -1.74893, -1.82877, -1.60723, -1.69942, -1.49993, -1.5493, -1.21477, -0.998221, 0.633908, 2.15348, 2.49478, 2.67085, 2.79136, 2.7117, 2.87813, 2.57449, 2.65569, 2.97885
0.0701673, 0.500641, 0.835686, 0.567425, 0.549825, 0.450659, 0.441126, 0.41096, 0.423485, 0.463507, 0.441912, 0.399354, 0.445354, 0.426615, 0.436965, 0.350218, 0.360171, 0.0529602, 0.0426443, -0.824733
3.30299, 2.51236, 1.75674, 1.83594, 1.61291, 1.70479, 1.5042, 1.55329, 1.2176, 1.00039, -0.635237, -2.15858, -2.50161, -2.67963, -2.80219, -2.72451, -2.89424, -2.59241, -2.67741, -3.01023
0.487298, 0.190208, -0.0334652, 0.103215, 0.0998357, 0.141729, 0.137868, 0.146906, 0.137663, 0.120196, 0.141809, 0.175681, 0.162597, 0.192454, 0.212118, 0.293396, 0.320914, 0.498746, 0.462083, 0.742436
-2.44014, -1.35749, -1.22158, -1.16311, -1.13984, -1.16883, -1.0995, -1.15848, -0.997135, -0.955789, -0.217228, 0.365433, 0.613973, 0.631554, 0.874362, 0.795599, 1.19271, 1.02523, 1.07566, 1.37412
