1, 2.15183
2, 2.18134
3, 2.23106
4, 2.29828
5, 2.38049
6, 2.47541
7, 2.58097
8, 2.69533
9, 2.81687
10, 2.94412
11, 3.07583
12, 3.21088
13, 3.34827
14, 3.48717
15, 3.62678
16, 3.76648
17, 3.90566
18, 4.04484
19, 4.19001
20, 4.34128
21, 4.49878
22, 4.66262
23, 4.83295
24, 5.0099
25, 5.19363
26, 5.38431
27, 5.58204
28, 5.78708
29, 5.99963
30, 6.21972
31, 6.44775
32, 6.68392
33, 6.92819
34, 7.18116
35, 7.44305
36, 7.71388
37, 7.9938
38, 8.28363
39, 8.5865
40, 8.89293
41, 9.21355
42, 9.54512
43, 9.88809
44, 10.2423
45, 10.6091
46, 10.9885
47, 11.3806
48, 11.8065
49, 12.2063
50, 12.6392
51, 13.0888
52, 13.5984
53, 14.0362
54, 14.535
55, 15.0509
56, 15.5852
57, 16.1399
58, 16.7144
59, 17.3101
60, 17.9239
61, 18.644
62, 19.2429
63, 19.9921
64, 20.688
65, 21.4992
66, 22.3408
67, 23.2916
68, 24.6167
69, 27.1788
70, 29.786
71, 32.5114
72, 35.0683
