477, 2.17983
478, 2.22656
479, 2.28796
480, 2.36659
481, 2.46457
482, 2.58305
483, 2.72299
484, 2.88462
485, 3.06781
486, 3.27175
487, 3.49578
488, 3.73866
489, 3.99908
490, 4.27533
491, 4.56587
492, 4.86906
493, 5.18282
494, 5.50826
495, 5.85923
496, 6.23766
497, 6.64662
498, 7.08865
499, 7.56604
500, 8.0813
501, 8.63718
502, 9.23682
503, 9.88565
504, 10.6298
505, 11.4155
506, 12.136
507, 12.9473
508, 13.7577
509, 14.6404
510, 15.5745
511, 16.581
512, 17.6047
513, 18.727
514, 19.8816
515, 21.0892
516, 22.378
517, 23.7343
518, 25.1604
519, 26.6822
520, 28.2335
521, 29.9257
522, 31.6324
523, 33.4994
524, 35.5216
