525, 2.18601
526, 2.23993
527, 2.30921
528, 2.39588
529, 2.50143
530, 2.62672
531, 2.77237
532, 2.93832
533, 3.12436
534, 3.33079
535, 3.55682
536, 3.80117
537, 4.06225
538, 4.3388
539, 4.62914
540, 4.93172
541, 5.24485
542, 5.56977
543, 5.92176
544, 6.30454
545, 6.72376
546, 7.18495
547, 7.69955
548, 8.27475
549, 8.90995
550, 9.60412
551, 10.3578
552, 11.1706
553, 12.0424
554, 12.9736
555, 13.9635
556, 15.015
557, 16.1249
558, 17.2981
559, 18.534
560, 19.8343
561, 21.2003
562, 22.6342
563, 24.139
564, 25.7137
565, 27.3607
566, 29.0841
567, 30.8848
568, 32.7665
569, 34.7322
570, 36.7852
