0, -0.00191807, -0.00197079, -0.00727365, -0.0143079, -0.0182311, -0.0218529, -0.0224578, -0.0231762, -0.0192819, -0.0134818, -0.0183864, -0.0256638, -0.0168433, 0.00456776, 0.0268088, 0.0363691, 0.0328341, 0.0152263, -0.00255613, -0.00110091
0.0620701, -0.0086697, -0.240902, -0.0555596, -0.0844852, -0.0585772, -0.0637922, -0.0598953, 0.00157822, -0.0660412, -0.201145, 0.0349148, 0.131575, 0.0768228, 0.0787884, 0.109454, 0.10343, 0.252782, -0.00529671, 0.111654, 0.100057
-0.620887, -0.209546, 0.123631, 0.11601, 0.0484361, 0.0222583, -0.0252535, -0.0392424, -0.0946085, 0.0279636, 0.229407, 0.0725645, -0.0787556, -0.0817176, -0.100305, -0.0674421, -0.054345, 0.0784379, 0.12023, 0.596375, 0.615907
0.0179389, 0.133495, 0.411286, 0.48995, 0.521258, 0.479012, 0.44865, 0.386476, 0.353981, 0.266097, 0.156915, 0.240867, 0.319884, 0.192323, -0.0465641, -0.296984, -0.449533, -0.445586, -0.230576, 0.0415728, 0.0179051
0.477685, 0.480427, 0.478645, 0.461497, 0.446155, 0.435145, 0.427708, 0.42287, 0.420968, 0.426443, 0.441934, 0.436298, 0.421289, 0.421028, 0.426469, 0.432805, 0.438552, 0.441188, 0.443693, 0.480046, 0.477685
0.209719, 0.203662, 0.167422, 0.161588, 0.141626, 0.125185, 0.105656, 0.0849725, 0.0671819, 0.0340368, 0, 0.0021725, -0.0105449, -0.0370651, -0.0583566, -0.0783038, -0.102841, -0.11642, -0.173599, -0.221403, -0.209719
0.172571, 0.0499887, -6.91877e-05, -0.0189163, -0.0211341, -0.0228698, -0.0235092, -0.0265963, -0.0263078, -0.0298305, -0.023667, -0.0302505, -0.0479917, -0.0507697, -0.0528028, -0.0580843, -0.0582703, -0.0631031, -0.00767472, 0.169371, 0.172571
-0.0765144, -0.0410367, 0.375386, 0.0214228, 0.118291, 0.0864615, 0.122259, 0.130522, 0.0295555, 0.170145, 0.440725, -0.00316158, -0.162303, -0.0420281, -0.0470943, -0.113217, -0.0886247, -0.387364, 0.188162, -0.0466295, -0.0522635
0.0522635, 0.0492801, 0.635384, 0.138714, 0.0849776, -0.0786231, -0.137589, -0.171149, -0.288767, 0.0466279, 0.524919, -0.0669251, -0.300658, -0.123753, -0.0363994, -0.00663619, 0.116328, -0.224546, 0.431589, 0.336163, 0.0765144
0.00396577, -0.248004, -0.831392, -0.985293, -1.04502, -0.959403, -0.896939, -0.772781, -0.705116, -0.537884, -0.328998, -0.487586, -0.640952, -0.385969, 0.0943174, 0.596362, 0.901078, 0.890067, 0.449841, -0.105777, -0.0652876
0.0652876, 0.0897145, -0.36137, 0.0538184, 0.0199341, 0.164697, 0.0747313, 0.111941, -0.0639935, 0.152641, 0.691494, 0.128642, -0.289296, -0.366465, -0.749217, -1.04351, -1.40343, -1.69355, -1.37224, -0.340801, -0.00396577
-1.94564, -0.792639, 0.166858, 0.066452, -0.0235427, -0.0927293, -0.177501, -0.207488, -0.369122, -0.0982535, 0.337288, -0.121287, -0.414551, -0.394466, -0.486807, -0.510405, -0.533352, -0.405684, -0.212942, 0.205541, 0.230243
0.230243, 0.800787, 1.127, 1.03038, 0.992999, 1.13767, 1.13664, 1.28522, 1.15701, 1.5245, 1.33013, 0.264612, -0.250104, -0.391263, -0.566131, -0.656448, -0.984345, -1.02758, -1.6838, -2.13488, -1.94564
0.141688, -0.293226, -0.606529, -0.381802, -0.44935, -0.423677, -0.454271, -0.467609, -0.408212, -0.435496, -0.449638, -0.24185, -0.2808, -0.367082, -0.387012, -0.340156, -0.314967, -0.0318403, -0.0430839, 1.28349, 1.30225
-3.56478, -2.6172, -2.04935, -1.93734, -1.86151, -1.85985, -1.72768, -1.6988, -1.42144, -1.10785, 0.600163, 1.92112, 2.20258, 2.43083, 2.49551, 2.47195, 2.59367, 2.41969, 2.51019, 3.7534, 3.29801
-0.143129, 0.296227, 0.612429, 0.385397, 0.453433, 0.427404, 0.458131, 0.471448, 0.411449, 0.438851, 0.452982, 0.243604, 0.282804, 0.369634, 0.389635, 0.342396, 0.316999, 0.0320421, 0.0433588, -1.29183, -1.29781
3.58948, 2.63178, 2.05915, 1.94546, 1.86841, 1.86595, 1.73271, 1.70322, 1.42476, 1.11022, -0.601401, -1.92556, -2.20836, -2.43836, -2.50449, -2.48256, -2.60664, -2.43435, -2.52786, -3.78723, -0.291016
0.710132, 0.373631, 0.0629335, 0.140816, 0.0926963, 0.110754, 0.103584, 0.110353, 0.157919, 0.146268, 0.140881, 0.251584, 0.223962, 0.212505, 0.276046, 0.36846, 0.425124, 0.542767, 0.460326, 0.974435, 0.991576
-8.51621, -3.24166, -1.43027, -0.683929, -0.588741, -0.527817, -0.481731, -0.382337, -0.321844, -0.21946, -0.269688, 0.266859, 0.977956, 1.09981, 1.11799, 1.36891, 1.344, 1.66057, -0.51214, -0.210595, 0.193335
81.7118, -95.5982, 51.0002, -15.7322, 10.3816, -5.26832, 4.71807, -3.84786, 16.2994, -30.804, 2.59947, 44.4758, -23.8755, 13.4119, -12.281, 17.749, -18.6697, 45.1903, -94.7092, 111.002, 72.1309
24.8333, 53.2445, 10.1998, -10.9535, -1.95172, -3.11288, -6.07211, 3.11103, -12.9281, 34.6234, 2.04557, -27.729, 0.435241, -2.19927, -2.01207, 8.03061, -5.81512, 32.4551, -25.95, 117.975, -29.8763
-31.115, 51.1396, 1.82686, 13.5206, -7.58054, -0.384751, -5.32208, -6.41956, 0.334578, -17.179, -4.49304, 21.0535, -5.65641, -18.5044, -27.1148, -20.6906, -8.44055, 9.39239, 31.041, 20.8007, -156.058
-0.35785, 0.568964, -0.757281, -0.835551, -0.635626, -0.405199, -0.309579, -0.144416, -0.0551742, 0.605661, 0.822723, -1.34785, -0.0620696, 0.0423845, 0.463018, 0.132156, 0.398762, -0.153928, 0.390006, 3.11441, 21.0952
3.79657, -4.3536, 0.899964, -1.44439, -0.456989, -1.10545, -0.751042, -1.21708, -0.471534, -2.67604, -0.563948, 0.735417, -1.91385, -0.632976, -1.38206, -0.522503, -1.80151, 0.517335, -5.90801, 1.31708, 4.31821
-8.39706, -3.19724, -1.60095, -0.192442, -0.0247011, -0.136268, 0.0758696, -0.368983, 0.405668, -0.746278, 1.3411, -1.9371, 0.222649, -0.463276, 0.256668, -0.73008, 0.687732, -1.08225, 6.24922, 10.6782, 10.2588
-89.5123, 92.3257, -52.8389, 18.9598, -9.69533, 6.70391, -3.33646, 4.23363, -13.9901, 27.7252, -2.18435, -40.0538, 24.9832, -13.3038, 12.6696, -18.8341, 20.9083, -49.3855, 103.588, -125.71, -52.742
-117.199, 115.763, -60.0263, 13.0044, -18.2014, 2.76745, -8.32431, 5.10775, -16.1138, 47.6372, -1.81949, -52.9657, 29.6596, -11.5544, 19.2371, -16.0583, 26.6599, -58.2634, 118.239, -124.71, -142.069
30.7104, -54.6207, -1.07737, -13.429, 7.75981, 0.408471, 5.56345, 6.2093, 0.341923, 15.3419, 4.68058, -19.9387, 5.47511, 18.678, 26.9894, 20.8058, 8.15763, -9.19143, -31.9751, -21.883, 189.635
128.068, -112.209, 64.8966, -23.5713, 19.8509, -5.6798, -2.78303, 5.99746, -22.1224, 41.2189, 12.0766, -66.2732, 27.0214, -36.3452, 0.308548, -27.8253, -6.82564, -18.1723, 49.181, 47.9756, 355.338
12.1129, 97.5251, -6.54457, -2.24528, -6.52541, -0.0999594, -8.12195, 5.10556, -20.5669, 46.0908, -4.21969, -39.2245, 11.35, -9.59567, 0.460779, -2.76102, 0.097781, 12.3443, 6.51941, 32.6215, -2114.82
26.359, 25.2785, 4.80099, -13.1173, 9.28442, 4.40815, -4.62064, 18.4409, -30.4565, 64.8318, -82.7541, -16.451, -33.0915, 20.711, -38.5242, 31.2715, -64.037, 61.6713, -124.108, 82.5481, -67.4134
23.9824, -66.3484, 35.8562, -13.8897, 7.27556, -4.77036, 1.78428, -3.07275, 8.66419, -11.2377, 9.85601, 9.98095, -13.5583, 5.21088, -7.00944, 11.2808, -8.8388, 35.5759, -36.411, 165.7, 2941.02
43.3621, 51.4016, 1.8625, 9.45382, -2.38069, 2.66711, 9.71471, -6.70044, 32.3706, -1.85152, 163.673, -40.6242, 68.5425, -48.915, 56.5925, -61.284, 74.9207, -94.1236, 104.813, 12.222, -156.767
-24.227, 67.0241, -36.2187, 14.0154, -7.3485, 4.80651, -1.80582, 3.09151, -8.73761, 11.3191, -9.93455, -10.0548, 13.6531, -5.25032, 7.05348, -11.3577, 8.89368, -35.8015, 36.6432, -166.813, -803.999
-43.9642, -51.8122, -1.93516, -9.54258, 2.34965, -2.7111, -9.77027, 6.69394, -32.4615, 1.8467, -164.014, 40.6902, -68.7629, 49.0096, -56.8657, 61.465, -75.4027, 94.5762, -105.703, -12.8036, 481.816
14.7103, -46.7812, 16.7756, -9.08878, 4.41435, -2.64417, 1.93131, -1.28059, 5.77592, -6.84522, 6.2642, 4.28924, -6.79519, 5.6115, 0.524138, 8.15149, -2.68388, 13.6883, -21.3799, 71.731, -8926.09
389.26, 114.877, 60.1545, 9.39426, 0.390705, 5.04465, -0.644735, 10.6335, -5.8188, 17.4186, -24.44, 75.5326, -4.71926, 12.2201, -6.62172, 25.2583, -21.0921, 40.7404, -236.032, 261.797, -4273.77
