1, 1.6891
2, 2.29929
3, 3.01393
4, 3.61664
5, 4.26146
6, 4.90657
7, 5.55727
8, 6.1889
9, 6.8159
10, 7.43098
11, 8.03147
12, 8.61936
13, 9.19125
14, 9.74691
15, 10.2844
16, 10.8034
17, 11.3044
18, 11.7914
19, 12.286
20, 12.789
21, 13.3012
22, 13.8227
23, 14.3539
24, 14.895
25, 15.4461
26, 16.0083
27, 16.5819
28, 17.1668
29, 17.7631
30, 18.3709
31, 18.99
32, 19.6204
33, 20.2618
34, 20.9142
35, 21.5776
36, 22.2515
37, 22.9357
38, 23.6299
39, 24.3337
40, 25.0472
41, 25.7706
42, 26.5035
43, 27.2456
44, 27.9966
45, 28.7557
46, 29.5234
47, 30.2999
