0, 0.0105263, 0.0210526, 0.0315789, 0.0421053, 0.0526316, 0.0631579, 0.0736842, 0.0842105, 0.0947368, 0.105263, 0.115789, 0.126316, 0.136842, 0.147368, 0.157895, 0.168421, 0.178947, 0.189474, 0.2, 0.210526, 0.221053, 0.231579, 0.242105, 0.252632, 0.263158, 0.273684, 0.284211, 0.294737, 0.305263, 0.315789, 0.326316, 0.336842, 0.347368, 0.357895, 0.368421, 0.378947, 0.389474, 0.4
-0.0460419, -0.0433597, -0.0353595, -0.0375508, -0.0441715, -0.0427544, -0.0385499, -0.0393935, -0.0419709, -0.0415586, -0.0403682, -0.0402737, -0.0400371, -0.0406868, -0.0426824, -0.0415758, -0.0383022, -0.0401295, -0.0456576, -0.0436016, -0.0374802, -0.0384996, -0.0416044, -0.0415287, -0.041348, -0.0411257, -0.0405051, -0.0415466, -0.0447173, -0.0429418, -0.0376615, -0.042085, -0.0554017, -0.0495053, -0.0318625, -0.0409729, -0.0683501, -0.0393126, 0.0477537
