217, 1.23476
218, 1.35736
219, 1.44448
220, 1.56951
221, 1.71451
222, 1.91539
223, 2.14441
224, 2.39672
225, 2.67605
226, 2.98433
227, 3.32336
228, 3.69484
229, 4.09461
230, 4.51728
231, 4.95133
232, 5.40154
233, 5.86444
234, 6.34147
235, 6.85111
236, 7.38767
237, 7.94976
238, 8.53542
239, 9.13983
240, 9.76237
241, 10.4065
242, 11.0747
243, 11.7705
244, 12.4982
245, 13.2836
246, 14.0348
247, 14.8956
248, 15.8255
249, 16.9629
250, 18.2737
251, 19.7136
252, 21.2088
253, 22.8427
254, 24.774
255, 27.0851
256, 29.8662
257, 33.1199
