291, 2.37511
292, 2.41301
293, 2.4533
294, 2.49484
295, 2.53899
296, 2.58439
297, 2.63024
298, 2.67721
299, 2.7306
300, 2.7731
301, 2.82105
302, 2.87319
303, 2.92567
304, 2.98027
305, 3.03575
306, 3.094
307, 3.14609
308, 3.20362
309, 3.26435
310, 3.32812
311, 3.392
312, 3.46267
313, 3.53719
314, 3.61249
315, 3.69438
316, 3.78259
317, 3.87127
318, 3.96827
319, 4.07055
320, 4.16152
321, 4.26668
322, 4.37951
323, 4.50033
324, 4.62356
325, 4.75775
326, 4.89866
327, 5.03769
328, 5.19291
329, 5.35262
330, 5.56719
331, 5.7193
332, 5.92316
333, 6.12795
334, 6.35438
335, 6.59197
336, 6.86153
337, 7.10023
338, 7.37495
339, 7.6569
340, 7.95915
341, 8.29148
342, 8.67919
343, 9.09977
344, 9.57011
345, 10.0894
346, 10.6571
347, 11.2736
348, 11.9594
349, 12.7469
350, 13.4368
351, 14.3631
352, 14.8682
353, 15.868
354, 16.6885
355, 17.8018
356, 18.7025
357, 19.7802
358, 20.9043
359, 22.0781
360, 23.343
361, 24.549
362, 25.8511
363, 27.1952
364, 28.8337
365, 30.2341
