1.11259e-14, 0.0216655, 0.039929, 0.055622, 0.0689668, 0.0805051, 0.0897083, 0.0982032, 0.102328, 0.107805, 0.10472, 0.109598, 0.112613, 0.118599, 0.124995, 0.134083, 0.145374, 0.160222, 0.178968, 0.208992
0.987313, 0.990191, 0.993544, 0.997249, 1.00127, 1.0055, 1.00972, 1.01347, 1.0161, 1.01806, 1.01689, 1.0186, 1.01915, 1.02027, 1.02076, 1.02126, 1.02138, 1.02123, 1.02035, 1.01952
0.148003, 0.127271, 0.111986, 0.100558, 0.0929173, 0.0882203, 0.0881114, 0.0894364, 0.100022, 0.108923, 0.13614, 0.147012, 0.163067, 0.174002, 0.185625, 0.192882, 0.196915, 0.194602, 0.18465, 0.148003
-0.518444, -0.475985, -0.436281, -0.398397, -0.362277, -0.326854, -0.29438, -0.262847, -0.24789, -0.232959, -0.274799, -0.263485, -0.270801, -0.261719, -0.261031, -0.252355, -0.244142, -0.22788, -0.207503, -0.128356
-0.128356, -0.092244, -0.076416, -0.0712404, -0.0771431, -0.0893782, -0.120077, -0.142005, -0.22299, -0.253684, -0.405233, -0.447413, -0.520949, -0.563257, -0.611964, -0.641715, -0.66274, -0.663074, -0.646548, -0.518444
0.440897, 0.442244, 0.431371, 0.411154, 0.382019, 0.344589, 0.299, 0.25081, 0.208264, 0.171755, 0.194717, 0.160265, 0.14887, 0.120897, 0.109109, 0.0954567, 0.0935737, 0.0954089, 0.112133, 0.0872665
0.0872665, 0.108583, 0.142732, 0.166539, 0.18313, 0.183507, 0.200852, 0.166418, 0.26237, 0.194394, 0.417167, 0.372674, 0.412127, 0.392519, 0.412158, 0.421314, 0.453017, 0.489968, 0.556603, 0.440897
0.565609, 0.51452, 0.427992, 0.367804, 0.319412, 0.256304, 0.238871, 0.141632, 0.150468, -0.00756269, 0.018394, 0.119472, 0.102848, 0.162553, 0.191144, 0.258169, 0.332113, 0.411607, 0.588317, 1.01971
0.0789094, 0.0768281, 0.090891, 0.0984506, 0.105839, 0.108412, 0.106059, 0.0778075, 0.0697257, -0.00225136, 0.0023724, 0.0352898, 0.0187162, 0.0221193, 0.0118049, 0.00821363, 0.000790314, -0.0136939, -0.0232153, -0.0279964
-0.52227, -0.474863, -0.331394, -0.240333, -0.164099, -0.0469738, -0.0125892, 0.188147, 0.18775, 0.544647, 0.489614, 0.301805, 0.368282, 0.276128, 0.253918, 0.146787, 0.0235394, -0.111692, -0.514112, -1.51848
1.07778, 1.05689, 0.98246, 0.937952, 0.920958, 0.845708, 0.879782, 0.525229, 0.573326, -0.575183, -0.454477, 0.205606, -0.0590883, 0.17991, 0.0810771, 0.220354, 0.32271, 0.361299, 1.03838, 3.37668
0.648978, 0.778217, 0.212958, -0.0261948, -0.167551, -0.679349, -0.418013, -1.65124, -1.01388, -2.75891, -2.53796, -1.17013, -1.63932, -1.0653, -1.06649, -0.641765, -0.260162, 0.0698579, 1.19056, 6.9964
0.0594101, -0.0978719, -0.410834, -0.628471, -0.848181, -1.06371, -1.23986, -1.13405, -1.21373, 0.0457308, -0.0331447, -0.772695, -0.410986, -0.58529, -0.286722, -0.217197, -0.0275455, 0.325249, 0.130853, -1.6756
1.65407, 0.42663, 0.863497, 0.549449, 0.0368371, 0.571328, -0.906389, 1.6916, -0.678016, 2.93356, 2.43326, -0.848995, 0.623067, -0.270157, 0.488946, 0.465135, 0.806168, 1.50603, 1.16851, -11.7562
