245, 1.62091
246, 2.08599
247, 2.73005
248, 3.54672
249, 4.54149
250, 5.69421
251, 7.04082
252, 8.39961
253, 9.95196
254, 11.6089
255, 13.3401
256, 15.1321
257, 16.9474
258, 18.7916
259, 20.6795
260, 22.5734
261, 24.3962
262, 26.0076
263, 27.595
264, 29.1735
265, 30.7338
