0, 0.0196316, 0.0392632, 0.0588947, 0.0785263, 0.0981579, 0.117789, 0.137421, 0.157053, 0.176684, 0.196316, 0.215947, 0.235579, 0.255211, 0.274842, 0.294474, 0.314105, 0.333737, 0.353368, 0.373, 0.392632, 0.412263, 0.431895, 0.451526, 0.471158, 0.490789, 0.510421, 0.530053, 0.549684, 0.569316, 0.588947, 0.608579, 0.628211, 0.647842, 0.667474, 0.687105, 0.706737, 0.726368, 0.746
0.566045, 0.531073, 0.499329, 0.469944, 0.443172, 0.418764, 0.396627, 0.376629, 0.358655, 0.342587, 0.328345, 0.315818, 0.304957, 0.295665, 0.287923, 0.281628, 0.276795, 0.273318, 0.271226, 0.270436, 0.270939, 0.272846, 0.276103, 0.280659, 0.286555, 0.29383, 0.302492, 0.312597, 0.324175, 0.337274, 0.351967, 0.368267, 0.386304, 0.406279, 0.428564, 0.452736, 0.480198, 0.502781, 0.517206
0.157535, 0.155099, 0.149509, 0.148657, 0.147795, 0.14696, 0.146134, 0.145291, 0.144426, 0.143579, 0.142695, 0.141841, 0.140933, 0.14007, 0.139134, 0.138275, 0.137348, 0.136559, 0.135847, 0.135127, 0.134626, 0.133622, 0.132274, 0.131441, 0.130617, 0.129752, 0.128839, 0.127943, 0.126953, 0.126011, 0.124896, 0.123912, 0.122688, 0.122128, 0.122199, 0.0996358, 0.0337207, -0.303891, -1.31492
