259, 2.60405
260, 2.64457
261, 2.68249
262, 2.72464
263, 2.77048
264, 2.81261
265, 2.85789
266, 2.90358
267, 2.95097
268, 2.99554
269, 3.04175
270, 3.08909
271, 3.13708
272, 3.18524
273, 3.23388
274, 3.28265
275, 3.34338
276, 3.38029
277, 3.43161
278, 3.48549
279, 3.54226
280, 3.60177
281, 3.6638
282, 3.72912
283, 3.79786
284, 3.86978
285, 3.94534
286, 4.02472
287, 4.10798
288, 4.19543
289, 4.28745
290, 4.38399
291, 4.48518
292, 4.5927
293, 4.70609
294, 4.82713
295, 4.95622
296, 5.09431
297, 5.24493
298, 5.40739
299, 5.58126
300, 5.76584
301, 5.96079
302, 6.16596
303, 6.3799
304, 6.60335
305, 6.83546
306, 7.08026
307, 7.32451
308, 7.5779
309, 7.85745
310, 8.17305
311, 8.52457
312, 8.90894
313, 9.32967
314, 9.78518
315, 10.2757
316, 10.8032
317, 11.364
318, 11.961
319, 12.5952
320, 13.2608
321, 13.9614
322, 14.6933
323, 15.4583
324, 16.2569
325, 17.079
326, 17.9386
327, 18.8169
328, 19.7285
329, 20.6614
330, 19.5376
331, 19.9458
332, 20.3991
333, 20.8489
334, 21.2377
335, 21.7329
336, 22.0412
337, 22.4798
338, 22.8573
339, 23.3208
340, 23.6863
341, 24.1465
342, 24.5421
343, 24.8786
344, 25.4699
345, 25.7999
346, 26.2076
347, 26.7518
348, 27.2123
349, 27.6677
350, 28.1247
351, 28.7271
352, 29.1959
353, 29.6903
354, 30.1735
