71, 2.58717
72, 2.62894
73, 2.69007
74, 2.76717
75, 2.85776
76, 2.95959
77, 3.07111
78, 3.19249
79, 3.32211
80, 3.45858
81, 3.60013
82, 3.74615
83, 3.89662
84, 4.04791
85, 4.20304
86, 4.35862
87, 4.51511
88, 4.67243
89, 4.83665
90, 5.01007
91, 5.19693
92, 5.41432
93, 5.6817
94, 5.99948
95, 6.36177
96, 6.76228
97, 7.19561
98, 7.65567
99, 8.13872
100, 8.64102
101, 9.15985
102, 9.69298
103, 10.2403
104, 10.7977
105, 11.3678
106, 11.9806
107, 12.8221
108, 14.0622
109, 15.9758
110, 18.5383
111, 21.6702
112, 25.3552
113, 23.8691
114, 47.8805
