1, 0.999991, 0.999993, 0.999985, 0.999961, 0.999937, 0.999909, 0.999885, 0.999862, 0.999841, 0.999818, 0.999818, 0.999819, 0.999823, 0.999833, 0.99985, 0.999876, 0.999906, 0.999928, 0.999949, 0.999949
0, 0.00213107, -0.00245248, -0.00493242, -0.0077932, -0.00937652, -0.0106074, -0.0112408, -0.0115702, -0.0123368, -0.0129243, -0.0126611, -0.0121161, -0.0123192, -0.0118347, -0.0114191, -0.00918623, -0.00680931, -0.000404808, 0, 0
0, -0.00367518, -0.00255113, -0.000271275, 0.00131816, 0.00260859, 0.003527, 0.00415629, 0.00472523, 0.00482833, 0.00503984, 0.00436232, 0.00382815, 0.00277159, 0.00189189, 0.000704257, -0.000321985, -0.00145716, -0.00197076, 0, 0
0, -0.000638384, -0.00130714, -0.00245087, -0.00397852, -0.00563926, -0.00758989, -0.009291, -0.0108998, -0.0119289, -0.0131176, -0.0135872, -0.0141511, -0.0139626, -0.013802, -0.0130091, -0.0127994, -0.0117919, -0.0118055, -0.0101012, -0.0101012
0, 0.0137495, 0.0271583, 0.0400989, 0.0526322, 0.064824, 0.0767266, 0.0883893, 0.0998288, 0.111134, 0.122351, 0.133754, 0.14516, 0.156651, 0.168228, 0.180045, 0.19209, 0.204577, 0.217435, 0.231043, 0.231043
0, 0.0038377, 0.00670146, 0.00933248, 0.0114787, 0.0132304, 0.0145191, 0.0153671, 0.0157596, 0.0157084, 0.0153879, 0.0150841, 0.0145145, 0.0134856, 0.012026, 0.0100852, 0.0077588, 0.00491928, 0.00179572, -0.00233394, -0.00233394
1.11916, 1.11845, 1.11851, 1.11838, 1.1183, 1.11812, 1.1179, 1.11762, 1.11726, 1.1169, 1.11624, 1.11557, 1.11458, 1.11363, 1.11256, 1.11149, 1.11027, 1.10906, 1.10772, 1.10629, 1.10629
-0.024267, -0.0327587, -0.0266017, -0.0243791, -0.02104, -0.0199267, -0.0191519, -0.0191658, -0.0193714, -0.0182728, -0.0173098, -0.0180379, -0.0191037, -0.0182198, -0.018325, -0.0178273, -0.0206693, -0.0232888, -0.0337518, -0.0310991, -0.0310991
0.0310991, 0.0198904, 0.0240398, 0.0220573, 0.0222542, 0.0212207, 0.0216295, 0.0228481, 0.0253965, 0.030135, 0.0332435, 0.0301558, 0.0251413, 0.0228518, 0.0205125, 0.0204417, 0.0181389, 0.0186919, 0.0122487, 0.024267, 0.024267
-0.0372436, -0.0355184, -0.0340817, -0.0317618, -0.0286576, -0.0252929, -0.0213516, -0.0179194, -0.0146926, -0.0126135, -0.0102338, -0.00924871, -0.00809574, -0.00843204, -0.00874936, -0.01034, -0.0107948, -0.0128661, -0.0129306, -0.0166617, -0.0166617
-0.00183742, 0.00474222, 0.00775968, 0.0052915, 0.00709326, 0.006986, 0.00973611, 0.011503, 0.0161947, 0.0196851, 0.0242811, 0.0207698, 0.018052, 0.0128367, 0.0102365, 0.00272327, -0.00179593, -0.0175483, -0.0256446, -0.0482552, -0.0482552
0.32482, 0.320224, 0.325902, 0.330306, 0.33271, 0.332745, 0.331242, 0.328295, 0.32472, 0.320267, 0.316269, 0.309355, 0.302885, 0.295471, 0.287635, 0.278632, 0.268198, 0.256699, 0.242699, 0.237283, 0.237283
0.237283, 0.259216, 0.284336, 0.319231, 0.347917, 0.37897, 0.407729, 0.436174, 0.465778, 0.490223, 0.511842, 0.503321, 0.492429, 0.473684, 0.45841, 0.436725, 0.418535, 0.390806, 0.367442, 0.32482, 0.32482
-0.411435, -0.447159, -0.481506, -0.5073, -0.531399, -0.551398, -0.569481, -0.585354, -0.599767, -0.614012, -0.628636, -0.641378, -0.654477, -0.667969, -0.680059, -0.691469, -0.699944, -0.707378, -0.70791, -0.716244, -0.716244
-0.717109, -0.764748, -0.799779, -0.848433, -0.889442, -0.935682, -0.978533, -1.02062, -1.06212, -1.0934, -1.11332, -1.08012, -1.03707, -0.981166, -0.929631, -0.870123, -0.817778, -0.753841, -0.698656, -0.6069, -0.6069
0.626088, 0.663423, 0.698977, 0.725519, 0.750222, 0.770664, 0.78911, 0.805276, 0.819935, 0.834409, 0.849252, 0.862174, 0.875447, 0.88911, 0.901344, 0.912885, 0.921452, 0.928964, 0.929502, 0.937921, 0.937921
0.938796, 0.986873, 1.02218, 1.07117, 1.11242, 1.1589, 1.20194, 1.24419, 1.28583, 1.31721, 1.33718, 1.30388, 1.2607, 1.20458, 1.15282, 1.09299, 1.04031, 0.975873, 0.92015, 0.827185, 0.827185
-1.4696, -1.47407, -1.47879, -1.47942, -1.47925, -1.47712, -1.47409, -1.47011, -1.46557, -1.46109, -1.45684, -1.45142, -1.44615, -1.44103, -1.43508, -1.42861, -1.42025, -1.41108, -1.39793, -1.38871, -1.38871
-1.38818, -1.41253, -1.4415, -1.47522, -1.50499, -1.53505, -1.56319, -1.58963, -1.61645, -1.6378, -1.65539, -1.64761, -1.63631, -1.61829, -1.60259, -1.5811, -1.56246, -1.53447, -1.51176, -1.47307, -1.47307
-0.0229503, -0.0529597, -0.440172, -0.209561, -0.235097, -0.11742, -0.0954933, -0.0325957, -0.0501189, -0.0798566, -0.019188, 0.0597564, 0.00472437, 0.0113852, 0.0236194, 0.141809, 0.157904, 0.529478, 0.226226, 0.499872, -0.0229503
-0.693163, -0.0578493, 0.20849, 0.190869, 0.130352, 0.106711, 0.0667071, 0.0603952, 0.0258282, 0.0217356, -0.0243665, -0.0636534, -0.0736572, -0.0961431, -0.0950605, -0.110942, -0.101339, -0.10918, 0.0358231, 0.364722, 0.693163
-0.0379697, -0.0630667, -0.0823958, -0.133598, -0.150758, -0.176645, -0.175962, -0.162676, -0.12009, -0.108595, -0.0782474, -0.0485025, -0.0180261, 0.017882, 0.0539419, 0.0430052, 0.0690042, 0.030636, 0.104928, 0.0255357, -0.0379697
0.658971, 0.646165, 0.626167, 0.604235, 0.586839, 0.571764, 0.559552, 0.548114, 0.53999, 0.53309, 0.536974, 0.542502, 0.543232, 0.547259, 0.555101, 0.565794, 0.582333, 0.600375, 0.628113, 0.657486, 0.658971
0.182776, 0.161597, 0.126384, 0.115691, 0.0917378, 0.0727615, 0.0505086, 0.0296623, 0.00760937, -0.011436, -0.014876, -0.0179746, -0.0377129, -0.0589286, -0.0812349, -0.100606, -0.124561, -0.137074, -0.177297, -0.186657, -0.182776
-0.0286089, -0.0169251, 0.00332333, -0.00724245, -0.0047895, -0.010034, -0.0113844, -0.0162052, -0.0156232, -0.024443, -0.0314132, -0.0395113, -0.0469711, -0.0478635, -0.050642, -0.0542739, -0.0575712, -0.0615153, -0.0615346, -0.0858282, -0.0286089
-0.191687, -0.118286, 0.309714, 0.0865322, 0.130657, 0.0281251, 0.024808, -0.01873, 0.0195777, 0.0665842, 0.00864741, -0.0675886, 0.00582965, 0.0189565, 0.0281063, -0.0740852, -0.0678629, -0.429693, -0.0836393, -0.339818, 0.178815
-0.178815, -0.256896, 0.171543, -0.109332, 0.00695608, -0.0359573, 0.0474885, 0.0773984, 0.181218, 0.234103, 0.00326009, -0.246471, -0.170633, -0.112573, -0.0375601, -0.0821807, 0.029951, -0.289179, 0.288877, -0.0745521, 0.191687
0.0654775, 0.0751821, 0.0821599, 0.134379, 0.152468, 0.177812, 0.177426, 0.162843, 0.120825, 0.109002, 0.079841, 0.0508819, 0.0204979, -0.0155473, -0.0529176, -0.0427189, -0.0703683, -0.0315649, -0.113922, -0.0454173, -0.0534791
0.772697, 0.155527, -0.0156041, -0.0293777, 0.0515469, 0.0563473, 0.106226, 0.156897, 0.192301, 0.235357, 0.024622, -0.181684, -0.192, -0.170747, -0.252312, -0.242013, -0.522045, -0.513381, -0.889881, -0.165123, 0.0481536
-0.296946, 0.0396549, 0.309653, 0.151497, 0.0583288, -0.0390037, -0.110423, -0.154163, -0.201376, -0.185231, -0.259872, -0.33197, -0.319667, -0.36646, -0.389672, -0.472118, -0.494704, -0.670472, -0.462298, -0.241063, 0.173606
0.173606, 1.27752, 1.42803, 1.56281, 1.3744, 1.45727, 1.31695, 1.42609, 1.25439, 1.25331, 0.302916, -0.595718, -0.698317, -0.821845, -0.8757, -0.928022, -1.11029, -1.1568, -1.56261, -1.98564, -0.296946
-2.32311, -1.55319, -1.46621, -1.14761, -1.06065, -0.889722, -0.80971, -0.70935, -0.668946, -0.698388, -0.651358, -0.596356, -0.646324, -0.607011, -0.570627, -0.459543, -0.424411, -0.109538, -0.274183, -0.0583351, -0.134427
-1.43151, -2.10707, -1.90517, -2.21107, -2.0134, -2.17774, -1.96603, -2.06148, -1.70505, -1.48214, 0.330086, 2.0475, 2.36404, 2.57904, 2.64959, 2.62655, 2.80507, 2.69917, 3.39998, 4.62155, 0.165082
2.44297, 1.6144, 1.51218, 1.17838, 1.08547, 0.908428, 0.825231, 0.721926, 0.680019, 0.70921, 0.660808, 0.604537, 0.654706, 0.61445, 0.577281, 0.464661, 0.42898, 0.110683, 0.277045, 0.0589245, 0.0369273
1.44593, 2.12482, 1.91934, 2.225, 2.02449, 2.18807, 1.97419, 2.06898, 1.7105, 1.48644, -0.330985, -2.0537, -2.37222, -2.58964, -2.66241, -2.64195, -2.82468, -2.72283, -3.43677, -4.69554, 0.618297
-0.52247, -0.163029, -0.150455, 0.00799337, 0.0477205, 0.130151, 0.165708, 0.207181, 0.219697, 0.19875, 0.228883, 0.263883, 0.238748, 0.262833, 0.286936, 0.358856, 0.391261, 0.572973, 0.49881, 0.616734, 0.629208
-0.80255, -1.27682, -1.56356, -1.49746, -1.41894, -1.39555, -1.26999, -1.30481, -1.1171, -1.06209, -0.22155, 0.567415, 0.688108, 0.823282, 0.866314, 0.958979, 1.08723, 1.23055, 1.38357, 1.74828, 0.211659
