284, 0.711946
285, 0.772441
286, 0.843316
287, 0.925768
288, 1.02089
289, 1.12946
290, 1.25165
291, 1.38748
292, 1.53643
293, 1.69758
294, 1.86958
295, 2.05115
296, 2.241
297, 2.43778
298, 2.64005
299, 2.84603
300, 3.0547
301, 3.26644
302, 3.49013
303, 3.72627
304, 3.97477
305, 4.23595
306, 4.50995
307, 4.79696
308, 5.09714
309, 5.41077
310, 5.73796
311, 6.07946
312, 6.43382
313, 6.80292
314, 7.18595
315, 7.58299
316, 7.99424
317, 8.41994
318, 8.86086
319, 9.31528
320, 9.78604
321, 10.2707
322, 10.7713
323, 11.2875
324, 11.8197
325, 12.3682
326, 12.9332
327, 13.5148
328, 14.113
329, 14.7289
330, 15.3603
331, 16.0096
332, 16.676
333, 17.3599
334, 18.0623
335, 18.7842
336, 19.526
337, 20.2876
338, 21.0678
339, 21.8687
340, 22.6895
341, 23.5303
342, 24.3909
343, 25.2713
344, 26.1713
345, 27.0908
346, 28.0297
347, 28.9878
348, 29.9647
349, 30.9604
350, 31.9743
351, 33.0063
352, 34.056
353, 35.1438
