237, 0.797316
238, 0.910182
239, 1.0097
240, 1.10875
241, 1.21206
242, 1.32084
243, 1.43439
244, 1.55159
245, 1.67135
246, 1.79262
247, 1.91436
248, 2.03577
249, 2.15722
250, 2.27879
251, 2.40015
252, 2.53025
253, 2.67768
254, 2.84275
255, 3.03637
256, 3.27006
257, 3.54125
258, 3.84413
259, 4.18117
260, 4.55491
261, 4.96763
262, 5.42148
263, 5.91813
264, 6.45864
265, 7.04391
266, 7.67457
267, 8.35093
268, 9.08934
269, 9.89688
270, 10.7698
271, 11.7027
272, 12.6888
273, 13.7211
274, 14.7923
275, 15.8964
276, 17.0836
277, 18.4685
278, 20.0845
279, 22.0218
280, 24.9481
281, 28.6341
282, 32.7515
283, 37.178
