1, 0.999944, 0.999865, 0.999739, 0.999568, 0.999372, 0.999149, 0.998894, 0.998616, 0.998278, 0.997942, 0.997614, 0.997388, 0.997122, 0.997122, 0.997148, 0.997765, 0.998273, 0.998974, 0.998741
0, 0.00381396, -0.00260392, -0.00513167, -0.00781124, -0.00917221, -0.0105331, -0.0117308, -0.0128216, -0.01424, -0.014865, -0.0150066, -0.0140036, -0.013573, -0.0118828, -0.0106379, -0.00698938, -0.00419353, 0.00273757, 0
0, -0.00652418, -0.00540666, -0.00283848, -0.00139262, -0.000424791, -0.000185357, -0.000555212, -0.00144698, -0.0031765, -0.00449689, -0.00497976, -0.00463454, -0.0055033, -0.00555196, -0.00729931, -0.00630688, -0.00800941, -0.00221708, 0
0, 0.00742718, 0.0153285, 0.0220726, 0.0282974, 0.0342211, 0.0398784, 0.045527, 0.0509885, 0.0568152, 0.0622116, 0.0671992, 0.0707066, 0.0743789, 0.0746643, 0.0743544, 0.066158, 0.0580463, 0.0451505, 0.0501554
0, 0.0128076, 0.025459, 0.0377086, 0.0495386, 0.0609933, 0.0721341, 0.0830315, 0.0937237, 0.104323, 0.114887, 0.125687, 0.136575, 0.147699, 0.158941, 0.170537, 0.182119, 0.194075, 0.205964, 0.218651
0, 0.00456925, 0.00825013, 0.011809, 0.0148794, 0.0175863, 0.0198364, 0.0216556, 0.0230267, 0.0239345, 0.0244643, 0.024749, 0.0246616, 0.0241098, 0.0231366, 0.0217175, 0.0199888, 0.0177626, 0.0152394, 0.0109804
1.09268, 1.09491, 1.09516, 1.09501, 1.09493, 1.09482, 1.09469, 1.09453, 1.09428, 1.09402, 1.09353, 1.09322, 1.09263, 1.09212, 1.09139, 1.09082, 1.08981, 1.08897, 1.08822, 1.09045
-0.0319255, -0.0408604, -0.0300178, -0.0270815, -0.0232411, -0.0216463, -0.0195724, -0.0173777, -0.014976, -0.0114178, -0.00919538, -0.00778167, -0.00848824, -0.00753109, -0.00905139, -0.00922674, -0.0147345, -0.0178419, -0.029879, -0.0191693
0.0191693, 0.0086773, 0.0212491, 0.0235917, 0.0263484, 0.0255554, 0.024685, 0.023202, 0.0215776, 0.0212874, 0.0199103, 0.0174759, 0.0134174, 0.0130582, 0.0106459, 0.0138411, 0.0107433, 0.017034, 0.00832494, 0.0319255
0.0937133, 0.0793773, 0.0634582, 0.0498123, 0.0372744, 0.025372, 0.0140422, 0.00275999, -0.0081276, -0.0197209, -0.0304867, -0.0404814, -0.0475397, -0.0548956, -0.0554813, -0.0548223, -0.0384138, -0.0220982, 0.00348232, -0.0067187
-0.035114, -0.0353983, -0.0267602, -0.0196224, -0.012871, -0.0086437, -0.00422919, -0.00214698, -3.62578e-05, -0.00129347, -0.000737478, -0.000812334, 0.00380706, -0.00645832, -0.00506975, -0.0349744, -0.0380294, -0.0986455, -0.101536, -0.183897
0.452055, 0.4255, 0.426372, 0.427547, 0.426369, 0.423184, 0.418574, 0.412719, 0.405928, 0.397811, 0.390158, 0.382763, 0.37612, 0.367163, 0.358241, 0.345375, 0.334817, 0.318657, 0.312189, 0.302083
0.302083, 0.314742, 0.333268, 0.359738, 0.383783, 0.412553, 0.442407, 0.473815, 0.507879, 0.537941, 0.567628, 0.573401, 0.579032, 0.572027, 0.570564, 0.552748, 0.546234, 0.514547, 0.506495, 0.452055
