415, 2.18329
416, 2.22833
417, 2.28889
418, 2.36794
419, 2.46495
420, 2.58368
421, 2.72562
422, 2.88586
423, 3.06903
424, 3.27329
425, 3.49711
426, 3.74021
427, 4.00042
428, 4.2774
429, 4.57
430, 4.87262
431, 5.18421
432, 5.51034
433, 5.86023
434, 6.23943
435, 6.64717
436, 7.08938
437, 7.56843
438, 8.08191
439, 8.64137
440, 9.23803
441, 9.88663
442, 10.6341
443, 11.4173
444, 12.1376
445, 12.9469
446, 13.8139
447, 14.7516
448, 19.1877
449, 18.2987
450, 19.9078
451, 21.9241
452, 23.2633
453, 25.2002
454, 27.0773
455, 29.0564
456, 31.079
457, 33.2695
458, 35.627
