1, 2.17571
2, 2.21076
3, 2.26608
4, 2.33856
5, 2.41764
6, 2.51732
7, 2.6081
8, 2.71481
9, 2.82706
10, 2.94482
11, 3.07677
12, 3.21227
13, 3.34984
14, 3.48884
15, 3.62905
16, 3.76876
17, 3.9075
18, 4.04712
19, 4.19222
20, 4.3431
21, 4.50066
22, 4.66524
23, 4.83549
24, 5.0134
25, 5.19643
26, 5.38635
27, 5.58483
28, 5.79122
29, 6.00308
30, 6.22258
31, 6.4511
32, 6.687
33, 6.93244
34, 7.18673
35, 7.44485
36, 7.71674
37, 7.9983
38, 8.29017
39, 8.58781
40, 8.8963
41, 9.21576
42, 9.54871
43, 9.89068
44, 10.2466
45, 10.6149
46, 10.9967
47, 11.381
48, 11.7879
49, 12.2097
50, 12.6424
51, 13.0934
52, 13.561
53, 14.0459
54, 14.535
55, 15.0532
56, 15.5874
57, 16.1432
58, 16.7215
59, 17.3072
60, 17.925
61, 18.5689
62, 19.2473
63, 19.9469
64, 20.6859
65, 21.4723
66, 22.3427
67, 23.3016
68, 24.6321
69, 27.1904
70, 29.7589
71, 32.553
72, 35.1667
