1, 1.74927
2, 2.34582
3, 3.00825
4, 3.72377
5, 4.45253
6, 5.16396
7, 5.90008
8, 6.66039
9, 7.14668
10, 7.79849
11, 8.43428
12, 9.05329
13, 9.65628
14, 10.2373
15, 10.7964
16, 11.334
17, 11.851
18, 12.3527
19, 12.861
20, 13.3767
21, 13.9007
22, 14.4348
23, 14.977
24, 15.5305
25, 16.0947
26, 16.6699
27, 17.2563
28, 17.8542
29, 18.4638
30, 19.0852
31, 19.7182
32, 20.3626
33, 21.0179
34, 21.6836
35, 22.3594
36, 23.0446
37, 23.7387
38, 24.4414
39, 25.1523
40, 25.8716
41, 26.5997
42, 27.3349
43, 28.0783
44, 28.829
45, 29.5872
46, 30.3526
