281, 1.66884
282, 2.19587
283, 2.84545
284, 3.57248
285, 4.30691
286, 5.02547
287, 5.73337
288, 6.47449
289, 7.22709
290, 8.01749
291, 8.83719
292, 9.68858
293, 10.5756
294, 11.4975
295, 12.4621
296, 13.4715
297, 14.5287
298, 15.647
299, 16.8527
300, 18.1651
301, 19.6138
302, 21.2003
303, 22.9223
304, 24.7778
305, 26.7677
306, 28.7701
307, 28.7349
308, 30.9201
