228, 1.55478
229, 1.70525
230, 1.86566
231, 2.03594
232, 2.21363
233, 2.39949
234, 2.60476
235, 2.83192
236, 3.09811
237, 3.39507
238, 3.72386
239, 4.08362
240, 4.47325
241, 4.88815
242, 5.3215
243, 5.76227
244, 6.20278
245, 6.65423
246, 7.13766
247, 7.64466
248, 8.18769
249, 8.6653
250, 9.2306
251, 9.81548
252, 10.4188
253, 11.0427
254, 11.6834
255, 12.3429
256, 13.0242
257, 13.7271
258, 14.4501
259, 15.2237
260, 15.9711
261, 16.7758
262, 17.6131
263, 18.4849
264, 19.3886
265, 20.3195
266, 21.2706
267, 22.3317
268, 23.5546
269, 24.9835
270, 26.6541
271, 28.7155
272, 29.5787
273, 30.3868
