1, 1.78348
2, 2.4506
3, 3.01072
4, 3.63996
5, 4.31555
6, 4.93917
7, 5.55106
8, 6.16124
9, 6.76666
10, 7.36314
11, 7.95063
12, 8.52603
13, 9.08989
14, 9.64086
15, 10.1776
16, 10.7005
17, 11.2082
18, 11.7032
19, 12.2083
20, 12.7245
21, 13.2511
22, 13.713
23, 14.2319
24, 14.7582
25, 15.293
26, 15.836
27, 16.3879
28, 16.9493
29, 17.5207
30, 18.1022
31, 18.6941
32, 19.2968
33, 19.9098
34, 20.5338
35, 21.1688
36, 21.815
37, 22.4727
38, 23.1421
39, 23.8236
40, 24.517
41, 25.2236
42, 25.9435
43, 26.6767
44, 27.4232
45, 28.1831
46, 28.9567
47, 29.7428
48, 30.5424
